"Categoria","Palabra","web",
Flora,pomachoc [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#pomachoc,
Flora,Pozan [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pozan,
Flora,queros' [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#queros',
Flora,quinua [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#quinua,
Flora,quixuar [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#quixuar,
Flora,uilca/uilcas [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#uilca/uilcas,
Flora,vilca [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#vilca,
Flora,yuyos [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#yuyos,
Flora,yuyos [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#yuyos,
Flora,zaire [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#zaire,
Funcionario,cacique/caciques [Hernando Pizarro] ,https://glosascroniquenses.github.io/Glosario/autores/cronista12/#cacique/caciques,
Funcionario,capitan/capitanes [Hernando Pizarro] ,https://glosascroniquenses.github.io/Glosario/autores/cronista12/#capitan/capitanes,
Funcionario,curacas [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#curacas,
Funcionario,gobernadores [Hernando Pizarro] ,https://glosascroniquenses.github.io/Glosario/autores/cronista12/#gobernadores,
Funcionario,guacamayos [sic: guaca camayos] [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guacamayos [sic: guaca camayos],
Funcionario,obispo [Hernando Pizarro] ,https://glosascroniquenses.github.io/Glosario/autores/cronista12/#obispo,
Funcionario,tocricoc [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#tocricoc,
Herramienta,ayllos [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#ayllos,
Herramienta,champi/champis [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#champi/champis,
Herramienta,guaraca/guaracas [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#guaraca/guaracas,
Herramienta,uilcana [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#uilcana,
Herramienta,yllos [sic: ayllos] [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#yllos [sic: ayllos],
Hidrónimo,Antacocha' [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#antacocha',
Hidrónimo,Antamarca' [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#antamarca',
Hidrónimo,Aporima [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#aporima,
Hidrónimo,Armamayo [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#armamayo,
Hidrónimo,Auquiuilca [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#auquiuilca,
Hidrónimo,Chacaralla' [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#chacaralla',
Hidrónimo,Checa [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#checa,
Hidrónimo,Chicalla' [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#chicalla',
Hidrónimo,Chinchacocha [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#chinchacocha,
Hidrónimo,Chinchacocha/Chinchaicocha [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#chinchacocha/chinchaicocha,
Hidrónimo,Chinchaycocha [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chinchaycocha,
Hidrónimo,Choclo cacha [sic: <b>Choclo cocha</b>/ Choclo Cocha [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#choclo cacha [sic: <b>choclo cocha</b>/ choclo cocha,
Hidrónimo,Chuchiabo [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#chuchiabo,
Hidrónimo,cocha [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#cocha,
Hidrónimo,Cuychacolla [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cuychacolla,
Hidrónimo,Guaypon [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guaypon,
Hidrónimo,Guayqui [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#guayqui,
Hidrónimo,Hanan Chaca [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#hanan chaca,
Hidrónimo,Hurinchaca [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#hurinchaca,
Hidrónimo,La Nasca/Lanasca [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#la nasca/lanasca,
Hidrónimo,La Nasca/Lanasca' [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#la nasca/lanasca',
Hidrónimo,Lucana [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#lucana,
Hidrónimo,Pilco puquio [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pilco puquio,
Hidrónimo,Pongo [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pongo,
Hidrónimo,Quichuas [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#quichuas,
Hidrónimo,Titicaca [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#titicaca,
Hidrónimo,Uullotoa [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#uullotoa,
Hidrónimo,Xauxa [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#xauxa,
Huaca,Acacana [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#acacana,
Huaca,acapana [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#acapana,
Huaca,Achapay [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#achapay,
Huaca,adoratorio/adoratorios [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#adoratorio/adoratorios,
Huaca,adoratorios [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#adoratorios,
Huaca,Anaguarque [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#anaguarque,
Huaca,Ancouilca/Ancovilca [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#ancouilca/ancovilca,
Huaca,Andazana [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#andazana,
Huaca,Angasquipi [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#angasquipi,
Huaca,Anta [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#anta,
Huaca,apachita [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#apachita,
Huaca,Apallisca [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#apallisca,
Huaca,Apocatiquillay [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#apocatiquillay,
Huaca,Apocomuyllo [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#apocomuyllo,
Huaca,Apoguante [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#apoguante,
Huaca,Apollmoca [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#apollmoca,
Huaca,Apomalmagura [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#apomalmagura,
Huaca,Apoparato [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#apoparato,
Huaca,Aporimac [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#aporimac,
Huaca,Aposauma [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#aposauma,
Huaca,Aposuissa [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#aposuissa,
Huaca,Apotinia uiracocha [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#apotinia uiracocha,
Huaca,atisca [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#atisca,
Huaca,Aucambi caxqcuyoc [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#aucambi caxqcuyoc,
Huaca,Auiraca [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#auiraca,
Huaca,Auqui uscuntay [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#auqui uscuntay,
Huaca,auqui/auquis [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#auqui/auquis,
Huaca,auquilla [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#auquilla,
Huaca,Auquiuilca [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#auquiuilca,
Huaca,Ayaco [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#ayaco,
Huaca,Aycho [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#aycho,
Huaca,Aysauilca [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#aysauilca,
Huaca,Barasuybira [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#barasuybira,
Huaca,Biccinca [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#biccinca,
Huaca,bulto [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#bulto,
Huaca,bulto [Hernando Pizarro] ,https://glosascroniquenses.github.io/Glosario/autores/cronista12/#bulto,
Huaca,cacchaui [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cacchaui,
Huaca,cachauis [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cachauis,
Huaca,Callacalla [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#callacalla,
Huaca,Calondi [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#calondi,
Huaca,camachico [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#camachico,
Huaca,Cantungui [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cantungui,
Huaca,Capa [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#capa,
Huaca,Capatone [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#capatone,
Huaca,çaraçara [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#çaraçara,
Huaca,Caroamcho [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#caroamcho,
Huaca,Carorazo [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#carorazo,
Huaca,Caruachuco [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#caruachuco,
Huaca,Ceques [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#ceques,
Huaca,Chaca Guanacauri [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chaca guanacauri,
Huaca,Chauin [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chauin,
Huaca,Chaunicac llanguiama [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chaunicac llanguiama,
Huaca,Checa [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#checa,
Huaca,Chicchirazo [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chicchirazo,
Huaca,Chimborazo [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chimborazo,
Huaca,Chinchaycama [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chinchaycama,
Huaca,Chinchaycocha [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chinchaycocha,
Huaca,Chinchero gauancoari [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chinchero gauancoari,
Huaca,Choclo cacha [sic: <b>Choclo cocha</b>/ Choclo Cocha [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#choclo cacha [sic: <b>choclo cocha</b>/ choclo cocha,
Huaca,Chuchuranac [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chuchuranac,
Huaca,Chunchucota [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chunchucota,
Huaca,Chunta' [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chunta',
Huaca,Chuquiguaraca [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chuquiguaraca,
Huaca,Chuquimango [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chuquimango,
Huaca,Chuquimoro [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chuquimoro,
Huaca,Chuquinaoco [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chuquinaoco,
Huaca,Coan [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#coan,
Huaca,Concauilca [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#concauilca,
Huaca,conchabamba [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#conchabamba,
Huaca,Corauire [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#corauire,
Huaca,Corcor [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#corcor,
Huaca,Cotovla [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cotovla,
Huaca,Cucuvilca [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cucuvilca,
Huaca,Cuntu [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cuntu,
Huaca,Curichonta [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#curichonta,
Huaca,Cuyca [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cuyca,
Huaca,Cuychacolla [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cuychacolla,
Huaca,Dichan [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#dichan,
Huaca,figura/figuras [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#figura/figuras,
Huaca,fortaleza [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#fortaleza,
Huaca,guaca/guacas [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guaca/guacas,
Huaca,guacanqui [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guacanqui,
Huaca,Guacas [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guacas,
Huaca,guacas [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#guacas,
Huaca,Guachaca [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guachaca,
Huaca,Guainacapac [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guainacapac,
Huaca,Guali chanchau [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guali chanchau,
Huaca,Guallallo [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guallallo,
Huaca,Guamani [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guamani,
Huaca,Guamas [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guamas,
Huaca,Guana cauri [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guana cauri,
Huaca,Guancalchare [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guancalchare,
Huaca,Guapaaylli [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guapaaylli,
Huaca,guaquillas [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guaquillas,
Huaca,Guaracayoc [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guaracayoc,
Huaca,Guariguaca [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guariguaca,
